hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,total_stay,room_mismatch
Resort Hotel,0,4,2016,January,3,11,1,1,1,0,0,BB,PRT,Direct,Direct,1,0,2,A,A,1,No Deposit,0,338,0,Transient,44.0,1,0,Check-Out,2016-01-13,Brenda Jackson,Brenda_J51@xfinity.com,327-168-2269,************1875,2,False
Resort Hotel,0,6,2016,March,11,8,0,2,1,0,0,BB,PRT,Direct,Direct,1,0,3,A,D,0,No Deposit,0,0,0,Transient,40.0,1,0,Check-Out,2016-03-10,Kimberly Kramer,Kimberly_K28@hotmail.com,345-285-3702,************8447,2,True
Resort Hotel,0,7,2016,April,18,26,0,2,1,0,0,BB,PRT,Direct,Direct,1,0,4,A,A,0,No Deposit,0,338,0,Transient,56.4,1,0,Check-Out,2016-04-28,Rebecca Jones,Rebecca_J@outlook.com,334-771-5290,************4777,2,False
Resort Hotel,0,19,2016,July,30,19,0,2,1,0,0,BB,PRT,Direct,Direct,1,0,5,A,A,0,No Deposit,0,338,0,Transient,101.0,1,0,Check-Out,2016-07-21,Susan King,SKing23@protonmail.com,237-692-3151,************6695,2,False
Resort Hotel,0,8,2016,September,39,20,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,6,A,A,0,No Deposit,0,338,0,Transient,68.0,1,0,Check-Out,2016-09-22,John Cole,John.C@xfinity.com,818-533-2872,************7066,2,False
Resort Hotel,0,29,2016,November,47,15,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,7,A,A,0,No Deposit,0,338,0,Transient,48.0,1,0,Check-Out,2016-11-17,Angel Murray,Angel_Murray@protonmail.com,335-475-7068,************6977,2,False
Resort Hotel,0,7,2016,December,51,13,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,8,A,D,0,No Deposit,0,338,0,Transient,42.0,1,0,Check-Out,2016-12-14,Gina Adams,Adams_Gina@comcast.net,606-939-6215,************5873,1,True
Resort Hotel,0,13,2017,January,4,24,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,9,A,D,0,No Deposit,0,338,0,Transient,38.0,1,0,Check-Out,2017-01-26,Katie Morris,Katie.Morris34@xfinity.com,945-788-7028,************6040,2,True
Resort Hotel,0,29,2017,March,10,7,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,10,A,A,0,No Deposit,0,338,0,Transient,38.5,1,0,Check-Out,2017-03-09,Christopher Martin,CMartin19@protonmail.com,398-958-2694,************3901,2,False
Resort Hotel,0,8,2017,April,16,18,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,11,A,A,0,No Deposit,0,338,0,Transient,48.5,1,0,Check-Out,2017-04-20,George Thomas,George.Thomas@hotmail.com,375-703-5572,************6648,2,False
Resort Hotel,0,22,2017,May,22,30,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,12,A,D,1,No Deposit,0,338,0,Transient,78.5,1,0,Check-Out,2017-06-01,Stephanie Burke,Stephanie.Burke@zoho.com,344-001-9964,************1660,2,True
Resort Hotel,0,30,2017,March,10,8,0,1,1,0,0,BB,PRT,Corporate,Direct,1,0,1,A,A,0,No Deposit,0,338,0,Transient,38.5,1,0,Check-Out,2017-03-09,Rachel Wilson,Rachel_W50@yandex.com,259-671-6945,************1160,1,False
Resort Hotel,0,150,2015,July,27,2,2,4,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,0,0,Contract,55.68,0,0,Check-Out,2015-07-08,Jennifer Cunningham,Jennifer.C53@gmail.com,539-580-6539,************2915,6,False
Resort Hotel,0,2,2016,February,6,4,2,3,1,0,0,BB,PRT,Direct,Direct,1,0,1,A,D,1,No Deposit,0,0,0,Transient-Party,43.8,1,0,Check-Out,2016-02-09,Paul Fritz,Fritz.Paul@xfinity.com,675-937-3871,************9886,5,True
Resort Hotel,0,0,2017,January,1,6,1,2,2,0,0,BB,PRT,Direct,Direct,1,0,2,A,A,0,No Deposit,0,0,0,Transient-Party,51.0,1,1,Check-Out,2017-01-09,Tiffany Huang,Tiffany_Huang@verizon.com,698-247-0559,************8421,3,False
Resort Hotel,0,0,2017,January,3,21,2,1,1,1,0,BB,PRT,Direct,Direct,1,0,3,A,A,3,No Deposit,0,0,0,Transient-Party,45.0,1,2,Check-Out,2017-01-24,Gina Horton,Gina.H@att.com,702-903-5636,************9368,3,False
Resort Hotel,0,0,2017,January,3,21,2,1,2,0,0,BB,PRT,Direct,Direct,1,0,3,A,A,2,No Deposit,0,0,0,Transient-Party,49.67,0,2,Check-Out,2017-01-24,Robert Wright,Robert_Wright@zoho.com,243-102-7834,************3269,3,False
Resort Hotel,0,0,2017,January,4,28,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,5,A,D,0,No Deposit,0,0,0,Transient,53.0,1,1,Check-Out,2017-01-29,Dawn Davis,DawnDavis@verizon.com,606-612-0800,************5267,1,True
Resort Hotel,0,1,2017,February,9,26,2,0,2,0,0,BB,PRT,Direct,Direct,1,0,6,A,D,3,No Deposit,0,0,0,Transient,63.5,1,2,Check-Out,2017-02-28,James Walker,JamesWalker@yandex.com,365-661-9939,************1181,2,True
Resort Hotel,0,325,2017,June,25,24,2,5,2,0,0,BB,IRL,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,147,0,0,Transient,73.92,0,3,Check-Out,2017-07-01,Jennifer Adams,Jennifer.A@xfinity.com,504-609-2670,************7477,7,False
Resort Hotel,0,131,2017,June,23,6,0,5,2,0,0,HB,PRT,Online TA,TA/TO,1,0,1,D,D,0,No Deposit,242,0,0,Transient,171.0,1,2,Check-Out,2017-06-11,Brandon Pearson,BrandonPearson17@verizon.com,248-258-0730,************1145,5,False
Resort Hotel,0,112,2015,December,53,30,0,3,2,0,0,SC,PRT,Groups,Direct,1,0,1,G,G,0,No Deposit,0,0,0,Transient-Party,0.0,0,0,Check-Out,2016-01-02,Stephanie Guerrero,SGuerrero@outlook.com,810-339-5557,************9717,3,False
Resort Hotel,0,31,2016,December,53,30,0,2,2,0,0,HB,PRT,Complementary,Direct,1,0,2,E,E,3,No Deposit,0,0,0,Transient-Party,0.0,0,3,Check-Out,2017-01-01,Lauren Freeman,Freeman_Lauren@protonmail.com,524-392-2660,************3069,2,False
Resort Hotel,0,183,2015,July,27,4,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,0,0,Contract,55.68,0,0,Check-Out,2015-07-05,Michelle White,White_Michelle77@gmail.com,893-878-9227,************4456,1,False
Resort Hotel,0,181,2015,July,27,1,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,0,0,Transient,153.0,0,1,Check-Out,2015-07-05,Nicolas Reed,NReed@protonmail.com,210-260-1956,************7986,4,True
Resort Hotel,0,126,2015,July,27,1,0,4,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,253,0,0,Transient,62.5,0,0,Check-Out,2015-07-05,Peter Davies,PeterDavies87@att.com,888-655-3354,************1497,4,False
Resort Hotel,0,116,2015,July,27,3,0,2,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,201.0,1,1,Check-Out,2015-07-05,Jay Reilly,Reilly.Jay64@xfinity.com,920-751-9368,************9594,2,False
Resort Hotel,0,7,2016,July,28,5,0,2,3,0,0,BB,PRT,Online TA,TA/TO,1,0,1,E,E,1,No Deposit,240,0,0,Transient,236.0,1,2,Check-Out,2016-07-07,Michael Robinson,Robinson.Michael@gmail.com,144-718-3505,************3586,2,False
Resort Hotel,0,135,2015,July,27,4,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,G,0,No Deposit,250,0,0,Transient,154.0,1,0,Check-Out,2015-07-06,Lauren Holland,Lauren_Holland@gmail.com,169-731-6720,************4346,2,True
Resort Hotel,0,0,2015,July,28,5,1,0,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Group,153.0,0,0,Check-Out,2015-07-06,Dr. Jessica Jackson,DJackson53@verizon.com,439-401-6643,************9729,1,False
Resort Hotel,0,110,2015,July,27,1,1,4,3,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,2,No Deposit,6,0,0,Transient,79.59,1,1,Check-Out,2015-07-06,Madison Weber,Madison.Weber@zoho.com,338-598-8436,************1450,5,True
Resort Hotel,1,197,2015,September,36,1,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,240,0,0,Transient,123.0,0,1,Canceled,2015-07-06,Raymond Reese,Raymond.Reese@gmail.com,465-480-7936,************9642,6,False
Resort Hotel,0,134,2015,July,28,7,1,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,115,0,0,Contract,71.55,0,0,Check-Out,2015-07-13,Adrienne Harris,AHarris32@att.com,236-808-6309,************4124,6,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Alexander Rodriguez,Rodriguez_Alexander@yandex.com,985-043-5896,************3411,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Billy Christensen,BillyChristensen37@outlook.com,765-933-7616,************8987,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,John Farrell,John.Farrell@verizon.com,234-138-2672,************5061,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Austin Sanders,Austin_Sanders@aol.com,737-503-2979,************5482,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Denise Sanders,Denise.Sanders81@aol.com,239-614-7637,************4308,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Isaac Johnson,IsaacJohnson41@outlook.com,198-076-0733,************1893,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Danielle Mitchell,Mitchell_Danielle@hotmail.com,253-596-8351,************6689,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Walter Neal,Walter.N@outlook.com,380-906-5495,************2335,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Daisy Hammond,DaisyHammond87@outlook.com,865-157-9103,************3250,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Angela Bradley,ABradley@xfinity.com,951-290-0176,************5346,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Yolanda Vasquez,Yolanda.V@comcast.net,916-331-4000,************6234,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Shelby Bryant,Shelby_B62@zoho.com,327-518-3781,************5510,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Jonathan Meyer,JMeyer@comcast.net,526-172-3145,************7436,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Kimberly Davis,Kimberly_Davis@protonmail.com,463-562-3868,************8617,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Rodney Sanchez,Sanchez_Rodney@aol.com,220-635-7098,************9061,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Emily Moore,EmilyMoore@zoho.com,360-547-7004,************3174,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,James Myers,James.Myers@aol.com,501-434-0005,************3037,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Katherine Doyle,Katherine.D@hotmail.com,599-622-8462,************6986,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Amy Walker,Amy_Walker87@zoho.com,302-100-6881,************7280,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Mariah Knapp,Mariah_Knapp92@hotmail.com,772-650-2439,************8222,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,David Benjamin,DBenjamin@gmail.com,153-013-0537,************2700,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Tami Perez,TamiPerez@verizon.com,489-989-7941,************5719,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Stephanie Hill,Stephanie_Hill@xfinity.com,139-075-2014,************9240,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Katrina Brooks,Katrina.B@comcast.net,967-557-7274,************2206,7,False
Resort Hotel,1,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,0,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,Monique Petty,MPetty@xfinity.com,778-349-3983,************2232,7,False
Resort Hotel,0,145,2015,July,27,1,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,0,0,Contract,82.35,0,0,Check-Out,2015-07-08,Wesley Yang,Yang_Wesley@mail.com,807-443-1166,************7368,7,False
Resort Hotel,0,127,2015,July,27,2,2,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,0,0,Contract,55.68,0,1,Check-Out,2015-07-08,Jeremy Harris,Harris_Jeremy@att.com,597-995-5045,************4116,6,False
Resort Hotel,0,149,2015,July,27,1,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,0,0,Contract,55.68,0,0,Check-Out,2015-07-08,Joseph Gould,Joseph.Gould@yahoo.com,702-981-4906,************1752,7,False
Resort Hotel,0,149,2015,July,27,1,2,5,2,1,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,0,0,Contract,69.6,0,1,Check-Out,2015-07-08,Kyle Ballard,Kyle_Ballard84@hotmail.com,222-010-9141,************2876,7,False
Resort Hotel,0,139,2015,July,28,5,2,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,122.7,1,1,Check-Out,2015-07-08,Valerie Drake,Valerie.Drake@gmail.com,299-510-8821,************3629,3,True
Resort Hotel,1,239,2015,September,38,19,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,3,0,A,A,0,No Deposit,248,0,0,Transient-Party,34.0,0,0,Canceled,2015-07-08,Susan Coleman,Susan_C@att.com,914-815-3391,************2069,2,False
Resort Hotel,1,239,2015,September,38,19,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,3,0,A,A,0,No Deposit,248,0,0,Transient-Party,34.0,0,0,Canceled,2015-07-08,Sharon Dixon,Dixon_Sharon@outlook.com,535-555-1446,************8248,2,False
Resort Hotel,1,239,2015,September,38,19,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,3,0,A,A,0,No Deposit,248,0,0,Transient-Party,34.0,0,0,Canceled,2015-07-08,Nathan Fletcher,NFletcher@gmail.com,155-754-6746,************2558,2,False
Resort Hotel,1,246,2015,September,36,5,2,5,2,0,0,BB,Unknown,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,96,0,0,Transient-Party,58.95,0,0,Canceled,2015-07-08,Kathleen Pitts,KPitts@hotmail.com,522-148-2035,************3652,7,False
Resort Hotel,1,246,2015,September,36,5,2,5,2,0,0,BB,Unknown,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,96,0,0,Transient-Party,58.95,0,0,Canceled,2015-07-08,Albert Dyer,AlbertDyer@verizon.com,959-910-8779,************1779,7,False
Resort Hotel,1,246,2015,September,36,5,2,5,2,0,0,BB,Unknown,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,96,0,0,Transient-Party,58.95,0,0,Canceled,2015-07-08,Jamie Gill,Jamie_Gill26@mail.com,865-876-6110,************3823,7,False
Resort Hotel,1,260,2015,September,38,19,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96,0,0,Transient,54.99,0,0,Canceled,2015-07-08,Joshua Williams,Joshua_W@yandex.com,643-251-9118,************9461,7,False
Resort Hotel,1,260,2015,September,38,19,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96,0,0,Transient,54.99,0,0,Canceled,2015-07-08,Joy Soto,Joy_Soto@xfinity.com,221-366-7773,************3389,7,False
Resort Hotel,1,260,2015,September,38,19,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96,0,0,Transient,54.99,0,0,Canceled,2015-07-08,Amber Alexander,AmberAlexander@yandex.com,186-305-0943,************6815,7,False
Resort Hotel,1,260,2015,September,38,19,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96,0,0,Transient,54.99,0,0,Canceled,2015-07-08,Steven Hebert,Steven_H@yandex.com,549-968-6118,************7243,7,False
Resort Hotel,1,260,2015,September,38,19,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96,0,0,Transient,54.99,0,0,Canceled,2015-07-08,Greg Thomas,Thomas.Greg@aol.com,894-054-7224,************1682,7,False
Resort Hotel,1,260,2015,September,38,19,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96,0,0,Transient,54.99,0,0,Canceled,2015-07-08,Heidi Cole,Heidi.Cole51@zoho.com,801-359-4945,************8846,7,False
Resort Hotel,0,145,2015,July,27,4,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,123.0,1,1,Check-Out,2015-07-09,Christine Williams,Williams_Christine48@xfinity.com,692-212-6236,************7390,5,False
Resort Hotel,0,152,2015,July,27,2,2,5,1,0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,0,0,Contract,60.35,0,2,Check-Out,2015-07-09,Heidi Roberts,Heidi_R85@verizon.com,680-103-8659,************1638,7,False
Resort Hotel,0,152,2015,July,27,2,2,5,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,0,0,Contract,60.35,0,2,Check-Out,2015-07-09,Diana Saunders,Diana_Saunders@protonmail.com,317-859-0244,************3676,7,False
Resort Hotel,0,183,2015,July,28,6,1,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient-Party,100.8,0,2,Check-Out,2015-07-09,Amy King,Amy.King99@comcast.net,575-338-6050,************9824,3,False
Resort Hotel,0,226,2015,July,27,2,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,156,0,0,Contract,87.75,0,0,Check-Out,2015-07-09,Felicia Freeman,Felicia.Freeman50@yahoo.com,269-335-6418,************7324,7,False
Resort Hotel,0,128,2015,July,28,5,2,2,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,108.9,1,0,Check-Out,2015-07-09,Amanda Gomez,Amanda.Gomez@xfinity.com,581-251-4141,************2007,4,False
Resort Hotel,0,147,2015,July,28,7,0,2,2,0,0,BB,CN,Direct,Direct,0,0,0,A,A,0,No Deposit,134,0,0,Transient,58.95,0,0,Check-Out,2015-07-09,Michael Lawson,Michael_Lawson@gmail.com,512-254-6746,************6951,2,False
Resort Hotel,0,121,2015,July,27,3,2,5,2,0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,0,0,Contract,58.95,0,1,Check-Out,2015-07-10,Debbie Jones,Debbie.J@hotmail.com,672-928-7954,************4427,7,False
Resort Hotel,0,121,2015,July,27,3,2,5,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,0,0,Contract,88.95,0,1,Check-Out,2015-07-10,Erika Kennedy,Kennedy_Erika@aol.com,987-506-3800,************3682,7,False
Resort Hotel,0,20,2015,July,28,9,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,154,0,Transient,80.0,0,0,Check-Out,2015-07-10,Angela Potter,APotter72@verizon.com,671-120-3642,************6575,1,False
Resort Hotel,0,2,2016,April,17,20,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,0,154,0,Transient,39.0,0,0,Check-Out,2016-04-21,Meredith Hoffman,Meredith_Hoffman46@protonmail.com,467-086-5169,************5756,1,False
Resort Hotel,0,1,2016,December,50,6,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,D,0,No Deposit,0,154,0,Transient,27.0,0,0,Check-Out,2016-12-07,Jason Sheppard,Jason.S@mail.com,653-416-8701,************2850,1,True
Resort Hotel,0,2,2015,July,28,9,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,135,0,Transient,134.0,0,0,Check-Out,2015-07-10,Debra Moore,Debra_Moore@att.com,736-892-6365,************4474,1,False
Resort Hotel,0,2,2016,July,29,15,0,2,2,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,0,135,0,Transient,138.0,0,0,Check-Out,2016-07-17,Crystal Rodriguez,Rodriguez.Crystal@verizon.com,861-496-7673,************4744,2,False
Resort Hotel,0,1,2017,March,11,15,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,D,0,No Deposit,0,135,0,Transient,35.0,1,1,Check-Out,2017-03-16,Kelly Thornton,KellyThornton@gmail.com,224-269-2160,************2948,1,True
Resort Hotel,0,0,2017,March,12,20,1,0,1,0,0,BB,PRT,Direct,Corporate,1,0,3,C,C,0,No Deposit,0,135,0,Transient,42.0,1,1,Check-Out,2017-03-21,Vanessa Blevins,Vanessa.Blevins@comcast.net,185-010-0829,************6011,1,False
Resort Hotel,0,3,2017,June,23,5,1,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,4,A,D,0,No Deposit,0,135,0,Transient,75.0,0,1,Check-Out,2017-06-07,Robert Smith,RobertSmith@aol.com,517-692-0250,************4772,2,True
Resort Hotel,0,183,2015,July,27,4,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,0,0,Contract,55.68,0,0,Check-Out,2015-07-10,Nicholas Odonnell,Nicholas_Odonnell@yandex.com,552-302-1370,************5081,6,False
Resort Hotel,0,230,2015,July,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,123.0,0,2,Check-Out,2015-07-10,Carol Snyder,Carol.S@gmail.com,764-596-5306,************4619,4,True
Resort Hotel,0,186,2015,July,28,7,0,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,123.0,0,1,Check-Out,2015-07-10,Robert Jones,RobertJones@outlook.com,276-847-8600,************2170,3,False
Resort Hotel,0,103,2015,July,28,5,2,3,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,99.7,0,1,Check-Out,2015-07-10,Brett Gonzalez,BrettGonzalez@gmail.com,506-508-9203,************7351,5,False
Resort Hotel,0,186,2015,July,28,7,0,4,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,154.0,0,1,Check-Out,2015-07-11,Mark Allen,MarkAllen68@att.com,330-366-4308,************2015,4,False
Resort Hotel,0,186,2015,July,28,7,0,4,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,123.0,0,2,Check-Out,2015-07-11,Benjamin Garcia,Benjamin.Garcia@hotmail.com,923-709-8052,************6172,4,False
Resort Hotel,0,185,2015,July,28,6,1,4,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,0,0,Contract,49.3,0,0,Check-Out,2015-07-11,Mark Thomas,Mark.T@yahoo.com,771-449-7405,************8227,5,False
Resort Hotel,0,128,2015,July,28,8,0,3,1,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,0,0,Transient,129.0,1,1,Check-Out,2015-07-11,Matthew Madden,Matthew.Madden@protonmail.com,433-445-7065,************1645,3,False
